source,KEY,STATE,STATE KEY,item_code,display_name,master category,KVI / NKVI TAG
FMCGNF,CG937,CG,3,937,Amul Taaza Toned Milk Tetra Pack - 1Ltr,FMCGF,KVI
FMCGNF,WB937,WB,2,937,Amul Taaza Toned Milk Tetra Pack - 1Ltr,FMCGF,KVI
FMCGNF,WB944,WB,2,944,Amulya Dairy Whitener 500g,FMCGF,KVI
FMCGNF,JH944,JH,1,944,Amulya Dairy Whitener 500g,FMCGF,KVI
FMCGNF,JH97240,JH,1,97240,Ayush Moong Mix 500g,FMCGF,KVI
FMCGNF,JH67088,JH,1,67088,Bagrrys Choco Fills+ 250g,FMCGF,KVI
FMCGNF,JH43502,JH,1,43502,Bagrrys Corn Flakes Plus Original & Healthier 800g,FMCGF,KVI
FMCGNF,WB43502,WB,2,43502,Bagrrys Corn Flakes Plus Original & Healthier 800g,FMCGF,KVI
FMCGNF,CG43502,CG,3,43502,Bagrrys Corn Flakes Plus Original & Healthier 800g,FMCGF,KVI
FMCGNF,WB43513,WB,2,43513,Bagrrys White Oats 1 Kg,FMCGF,KVI
FMCGNF,CG67199,CG,3,67199,Bagrrys White Oats 500g,FMCGF,KVI
FMCGNF,WB976,WB,2,976,Bikaji Namkeen All In One Kuch Kuch 400g,FMCGF,KVI
FMCGNF,WB977,WB,2,977,Bikaji Namkeen Bikaneri Bhujia 400g,FMCGF,KVI
FMCGNF,JH75585,JH,1,75585,Britannia 50 50 Maska Chaska Biscuits 300g,FMCGF,KVI
FMCGNF,CG97165,CG,3,97165,Britannia Good Day Butter Jeera Cookies 450g,FMCGF,KVI
FMCGNF,CG16921,CG,3,16921,Britannia Good Day Cashew Cookies | 565g | Pack of 1,FMCGF,KVI
FMCGNF,CG43506,CG,3,43506,Britannia Good Day Cashew Cookies Family Pack | 827g | Pack of 1,FMCGF,KVI
FMCGNF,JH43506,JH,1,43506,Britannia Good Day Cashew Cookies Family Pack | 827g | Pack of 1,FMCGF,KVI
FMCGNF,WB43506,WB,2,43506,Britannia Good Day Cashew Cookies Family Pack | 827g | Pack of 1,FMCGF,KVI
FMCGNF,JH16952,JH,1,16952,Britannia Marie Gold Biscuits 1Kg,FMCGF,KVI
FMCGNF,CG16952,CG,3,16952,Britannia Marie Gold Biscuits 1Kg,FMCGF,KVI
FMCGNF,WB16952,WB,2,16952,Britannia Marie Gold Biscuits 1Kg,FMCGF,KVI
FMCGNF,WB1061,WB,2,1061,Britannia Nutri Choice Digestive High Fiber Biscuits 960g,FMCGF,KVI
FMCGNF,JH1061,JH,1,1061,Britannia Nutri Choice Digestive High Fiber Biscuits 960g,FMCGF,KVI
FMCGNF,CG1061,CG,3,1061,Britannia Nutri Choice Digestive High Fiber Biscuits 960g,FMCGF,KVI
FMCGNF,CG103047,CG,3,103047,Britannia Toastea Premium Bake Rusk With Real Elaichi | 1 kg | Pack of 1,FMCGF,KVI
FMCGNF,CG32999,CG,3,32999,Brooke Bond Red Label Carton Pack 250g,FMCGF,KVI
FMCGNF,JH2477,JH,1,2477,Brooke Bond Red Label Tea 250g | Pack of 1,FMCGF,KVI
FMCGNF,WB2477,WB,2,2477,Brooke Bond Red Label Tea 250g | Pack of 1,FMCGF,KVI
FMCGNF,CG12635,CG,3,12635,Brooke Bond Red Label Tea 500g,FMCGF,KVI
FMCGNF,JH1132,JH,1,1132,Brooke Bond Taaza Tea 250g Pouch,FMCGF,KVI
FMCGNF,JH2831,JH,1,2831,Cadbury Bourn Vita 500g Pouch,FMCGF,KVI
FMCGNF,WB2831,WB,2,2831,Cadbury Bourn Vita 500g Pouch,FMCGF,KVI
FMCGNF,CG2831,CG,3,2831,Cadbury Bourn Vita 500g Pouch,FMCGF,KVI
FMCGNF,CG17044,CG,3,17044,Chefs Basket Durum Wheat Penne Pasta 500g,FMCGF,KVI
FMCGNF,JH92,JH,1,92,Chings Schezwan Chutney | 250g | Pack of 1,FMCGF,KVI
FMCGNF,CG92,CG,3,92,Chings Schezwan Chutney | 250g | Pack of 1,FMCGF,KVI
FMCGNF,WB92,WB,2,92,Chings Schezwan Chutney | 250g | Pack of 1,FMCGF,KVI
FMCGNF,JH96,JH,1,96,Chings Secret Green Chilli Sauce 190g,FMCGF,KVI
FMCGNF,JH1371,JH,1,1371,Complan Health Drink Chocolate Flavour 500g,FMCGF,KVI
FMCGNF,JH97022,JH,1,97022,Complan New Royal Chocolate Pouch 700GM,FMCGF,KVI
FMCGNF,WB97022,WB,2,97022,Complan New Royal Chocolate Pouch 700GM,FMCGF,KVI
FMCGNF,WB3053,WB,2,3053,Funfoods Mayonnaise Veg Pouch 800g,FMCGF,KVI
FMCGNF,CG84933,CG,3,84933,Ganga Jamuna Gold Salty Namkeen 500g,FMCGF,KVI
FMCGNF,JH2730,JH,1,2730,Glucon D Drink Mix Orange 450g,FMCGF,KVI
FMCGNF,WB2730,WB,2,2730,Glucon D Drink Mix Orange 450g,FMCGF,KVI
FMCGNF,WB2734,WB,2,2734,Glucon D Regular 500g,FMCGF,KVI
FMCGNF,CG8444,CG,3,8444,Glucon D Tangy Orange Jar 400g,FMCGF,KVI
FMCGNF,JH2732,JH,1,2732,Glucon-D Tangy Orange Instant Energy Health Drink 1 Kg,FMCGF,KVI
FMCGNF,CG2732,CG,3,2732,Glucon-D Tangy Orange Instant Energy Health Drink 1 Kg,FMCGF,KVI
FMCGNF,CG3160,CG,3,3160,Haldirams All In One 400g,FMCGF,KVI
FMCGNF,JH4631,JH,1,4631,Haldirams Aloo Bhujia 350g+50g Free,FMCGF,KVI
FMCGNF,CG4631,CG,3,4631,Haldirams Aloo Bhujia 350g+50g Free,FMCGF,KVI
FMCGNF,JH3163,JH,1,3163,Haldirams Bhujia Sev 400g,FMCGF,KVI
FMCGNF,CG3163,CG,3,3163,Haldirams Bhujia Sev 400g,FMCGF,KVI
FMCGNF,JH90157,JH,1,90157,Haldirams Indian Snacks Mixture 400g,FMCGF,KVI
FMCGNF,WB3153,WB,2,3153,Haldirams Mixchiv Prabhuji Jhal Chanachur 400g,FMCGF,KVI
FMCGNF,JH3172,JH,1,3172,Haldirams Moong Dal Namkeen 400g,FMCGF,KVI
FMCGNF,JH8327,JH,1,8327,Haldirams Namkeen Khatta Meetha 400g,FMCGF,KVI
FMCGNF,WB3154,WB,2,3154,Haldirams Prabhuji Bhujia 400g,FMCGF,KVI
FMCGNF,WB68115,WB,2,68115,Hell Classic Energy Drink 250ml Can,FMCGF,KVI
FMCGNF,JH3230,JH,1,3230,Horlicks Classic Malt Pouch | 450g | Pack of 1,FMCGF,KVI
FMCGNF,WB3230,WB,2,3230,Horlicks Classic Malt Pouch | 450g | Pack of 1,FMCGF,KVI
FMCGNF,JH30253,JH,1,30253,Horlicks Health & Nutrition Drink Classic Malt 750g,FMCGF,KVI
FMCGNF,WB30253,WB,2,30253,Horlicks Health & Nutrition Drink Classic Malt 750g,FMCGF,KVI
FMCGNF,CG73572,CG,3,73572,Jabalpur Lijjat Moong papad 200g,FMCGF,KVI
FMCGNF,CG72143,CG,3,72143,Jalaram Mahasamund Ganga Jamuna Gold Namkeen 1 Kg,FMCGF,KVI
FMCGNF,JH68872,JH,1,68872,Kellogg's Chocos Variety Pack | 7N | 140g | Pack of 1,FMCGF,KVI
FMCGNF,WB68872,WB,2,68872,Kellogg's Chocos Variety Pack | 7N | 140g | Pack of 1,FMCGF,KVI
FMCGNF,CG68872,CG,3,68872,Kellogg's Chocos Variety Pack | 7N | 140g | Pack of 1,FMCGF,KVI
FMCGNF,WB100665,WB,2,100665,Kellogg's Millet Muesli 500g,FMCGF,KVI
FMCGNF,CG100665,CG,3,100665,Kellogg's Millet Muesli 500g,FMCGF,KVI
FMCGNF,WB102267,WB,2,102267,Kellogg's Muesli 0% Added Sugar | 400g | Pack of 1,FMCGF,KVI
FMCGNF,CG102267,CG,3,102267,Kellogg's Muesli 0% Added Sugar | 400g | Pack of 1,FMCGF,KVI
FMCGNF,JH2777,JH,1,2777,Kellogg's Muesli Fruit & Nut | 500g | Pack of 1,FMCGF,KVI
FMCGNF,CG2777,CG,3,2777,Kellogg's Muesli Fruit & Nut | 500g | Pack of 1,FMCGF,KVI
FMCGNF,CG99564,CG,3,99564,Kellogg's Muesli Fruit Nut & Seeds | 72g | Pack of 1,FMCGF,KVI
FMCGNF,CG9901,CG,3,9901,Kelloggs Chocos 250g,FMCGF,KVI
FMCGNF,JH9902,JH,1,9902,Kelloggs Chocos 385g,FMCGF,KVI
FMCGNF,WB9942,WB,2,9942,Kelloggs Chocos Fills 153g,FMCGF,KVI
FMCGNF,JH2584,JH,1,2584,Kelloggs Corn Flakes Original 251 g Pouch,FMCGF,KVI
FMCGNF,WB2584,WB,2,2584,Kelloggs Corn Flakes Original 251 g Pouch,FMCGF,KVI
FMCGNF,CG2584,CG,3,2584,Kelloggs Corn Flakes Original 251 g Pouch,FMCGF,KVI
FMCGNF,JH10178,JH,1,10178,Kelloggs Corn Flakes Original 900g,FMCGF,KVI
FMCGNF,WB10178,WB,2,10178,Kelloggs Corn Flakes Original 900g,FMCGF,KVI
FMCGNF,CG10178,CG,3,10178,Kelloggs Corn Flakes Original 900g,FMCGF,KVI
FMCGNF,JH86683,JH,1,86683,Kissan Fresh Tomato Ketchup 1.1 Kg,FMCGF,KVI
FMCGNF,WB86683,WB,2,86683,Kissan Fresh Tomato Ketchup 1.1 Kg,FMCGF,KVI
FMCGNF,CG86683,CG,3,86683,Kissan Fresh Tomato Ketchup 1.1 Kg,FMCGF,KVI
FMCGNF,JH8277,JH,1,8277,Kissan Mixed Fruit Jam 200g,FMCGF,KVI
FMCGNF,CG8277,CG,3,8277,Kissan Mixed Fruit Jam 200g,FMCGF,KVI
FMCGNF,JH2909,JH,1,2909,Lijjat Punjabi Masala Papad 200g,FMCGF,KVI
FMCGNF,CG2794,CG,3,2794,Lotte Choco Pie 168g,FMCGF,KVI
FMCGNF,JH10331,JH,1,10331,Maggi 2 Minute Noodles Masala 420g,FMCGF,KVI
FMCGNF,CG10331,CG,3,10331,Maggi 2 Minute Noodles Masala 420g,FMCGF,KVI
FMCGNF,WB10331,WB,2,10331,Maggi 2 Minute Noodles Masala 420g,FMCGF,KVI
FMCGNF,WB74102,WB,2,74102,Maggi Masala Veg Atta Noodles 290g,FMCGF,KVI
FMCGNF,CG74102,CG,3,74102,Maggi Masala Veg Atta Noodles 290g,FMCGF,KVI
FMCGNF,JH74102,JH,1,74102,Maggi Masala Veg Atta Noodles 290g,FMCGF,KVI
FMCGNF,WB102071,WB,2,102071,Marino Premium Elaichi Rusk | 1kg | Pack of 1,FMCGF,KVI
FMCGNF,JH102071,JH,1,102071,Marino Premium Elaichi Rusk | 1kg | Pack of 1,FMCGF,KVI
FMCGNF,WB96516,WB,2,96516,Meri Elaichi Tea | 500g | Pouch | Pack of 1,FMCGF,KVI
FMCGNF,JH4686,JH,1,4686,Mirinda Pet 2.25 Ltr,FMCGF,KVI
FMCGNF,WB4686,WB,2,4686,Mirinda Pet 2.25 Ltr,FMCGF,KVI
FMCGNF,CG4686,CG,3,4686,Mirinda Pet 2.25 Ltr,FMCGF,KVI
FMCGNF,JH77960,JH,1,77960,Mothers Recipe Mixed Pickle 1 Kg,FMCGF,KVI
FMCGNF,JH10368,JH,1,10368,Mountain Dew 2.25 Ltr,FMCGF,KVI
FMCGNF,WB10368,WB,2,10368,Mountain Dew 2.25 Ltr,FMCGF,KVI
FMCGNF,WB95799,WB,2,95799,Mukharochak Sweet & Sour Chanachur | 400g | Pack of 1,FMCGF,KVI
FMCGNF,JH100441,JH,1,100441,Nakoda All In One Mixture 900g,FMCGF,KVI
FMCGNF,WB100441,WB,2,100441,Nakoda All In One Mixture 900g,FMCGF,KVI
FMCGNF,CG100446,CG,3,100446,Nakoda Chatpata Mixture 750g,FMCGF,KVI
FMCGNF,CG103866,CG,3,103866,Nakoda Garlic Mixture | 750g | Pack of 1,FMCGF,KVI
FMCGNF,WB3081,WB,2,3081,Nescafe Classic Coffee 24g Jar,FMCGF,KVI
FMCGNF,CG3081,CG,3,3081,Nescafe Classic Coffee 24g Jar,FMCGF,KVI
FMCGNF,WB95652,WB,2,95652,Panda Treats Hakka Masala Noodles 400 g,FMCGF,KVI
FMCGNF,WB95653,WB,2,95653,Panda Treats Hakka Plain Noodles 1.2 kg,FMCGF,KVI
FMCGNF,JH95653,JH,1,95653,Panda Treats Hakka Plain Noodles 1.2 kg,FMCGF,KVI
FMCGNF,CG95653,CG,3,95653,Panda Treats Hakka Plain Noodles 1.2 kg,FMCGF,KVI
FMCGNF,WB97011,WB,2,97011,Panda Treats Rava/Sooji Hakka Chow Noodles 400g,FMCGF,KVI
FMCGNF,CG32987,CG,3,32987,Parle 20 20 Gold Cashew Almond Cookies 600g,FMCGF,KVI
FMCGNF,JH77827,JH,1,77827,Parle 20 20 Nice Sugar Sprinkled Coconut Biscuits 500g,FMCGF,KVI
FMCGNF,CG77827,CG,3,77827,Parle 20 20 Nice Sugar Sprinkled Coconut Biscuits 500g,FMCGF,KVI
FMCGNF,JH77179,JH,1,77179,Parle 20-20 Gold Cashew Cookies | 936 g | Pack of 1,FMCGF,KVI
FMCGNF,WB77179,WB,2,77179,Parle 20-20 Gold Cashew Cookies | 936 g | Pack of 1,FMCGF,KVI
FMCGNF,CG77179,CG,3,77179,Parle 20-20 Gold Cashew Cookies | 936 g | Pack of 1,FMCGF,KVI
FMCGNF,JH94188,JH,1,94188,Parle 20-20 Gold Choco Chips Cookies 400 g,FMCGF,KVI
FMCGNF,JH76411,JH,1,76411,Parle Fab Bourbon Chocolate flavoured Biscuits 450g,FMCGF,KVI
FMCGNF,WB76411,WB,2,76411,Parle Fab Bourbon Chocolate flavoured Biscuits 450g,FMCGF,KVI
FMCGNF,CG76411,CG,3,76411,Parle Fab Bourbon Chocolate flavoured Biscuits 450g,FMCGF,KVI
FMCGNF,CG66348,CG,3,66348,Parle G Original Glucose Biscuit 800g,FMCGF,KVI
FMCGNF,JH66348,JH,1,66348,Parle G Original Glucose Biscuit 800g,FMCGF,KVI
FMCGNF,WB66348,WB,2,66348,Parle G Original Glucose Biscuit 800g,FMCGF,KVI
FMCGNF,JH32985,JH,1,32985,Parle Happy Happy Choco Chip Cookies 396g,FMCGF,KVI
FMCGNF,WB32985,WB,2,32985,Parle Happy Happy Choco Chip Cookies 396g,FMCGF,KVI
FMCGNF,JH78546,JH,1,78546,Parle Hide & Seek B3 G1 Free 400g,FMCGF,KVI
FMCGNF,CG78546,CG,3,78546,Parle Hide & Seek B3 G1 Free 400g,FMCGF,KVI
FMCGNF,WB78546,WB,2,78546,Parle Hide & Seek B3 G1 Free 400g,FMCGF,KVI
FMCGNF,JH75582,JH,1,75582,Parle Hide & Seek Biscuits Chocolate Chip Cookies 412.5g,FMCGF,KVI
FMCGNF,WB75582,WB,2,75582,Parle Hide & Seek Biscuits Chocolate Chip Cookies 412.5g,FMCGF,KVI
FMCGNF,WB71614,WB,2,71614,Parle Hide & Seek Choco Chip Creme Sandwiches Cookies 400g,FMCGF,KVI
FMCGNF,CG16607,CG,3,16607,Parle Krackjack Sweet & Salty Biscuits 352.8g,FMCGF,KVI
FMCGNF,JH16607,JH,1,16607,Parle Krackjack Sweet & Salty Biscuits 352.8g,FMCGF,KVI
FMCGNF,WB16607,WB,2,16607,Parle Krackjack Sweet & Salty Biscuits 352.8g,FMCGF,KVI
FMCGNF,JH43504,JH,1,43504,Parle Marie 4 Stay Fresh Packs Inside 800g,FMCGF,KVI
FMCGNF,WB43504,WB,2,43504,Parle Marie 4 Stay Fresh Packs Inside 800g,FMCGF,KVI
FMCGNF,CG43504,CG,3,43504,Parle Marie 4 Stay Fresh Packs Inside 800g,FMCGF,KVI
FMCGNF,CG68867,CG,3,68867,Parle Monaco Biscuits Classic Regular 371.2g,FMCGF,KVI
FMCGNF,JH68867,JH,1,68867,Parle Monaco Biscuits Classic Regular 371.2g,FMCGF,KVI
FMCGNF,WB68867,WB,2,68867,Parle Monaco Biscuits Classic Regular 371.2g,FMCGF,KVI
FMCGNF,WB43505,WB,2,43505,Parle Nutricrunch Digestives 1 Kg,FMCGF,KVI
FMCGNF,JH43505,JH,1,43505,Parle Nutricrunch Digestives 1 Kg,FMCGF,KVI
FMCGNF,CG43505,CG,3,43505,Parle Nutricrunch Digestives 1 Kg,FMCGF,KVI
FMCGNF,JH77297,JH,1,77297,Parle Rusk Real Elaichi Premium Rusk 1 Kg,FMCGF,KVI
FMCGNF,WB77297,WB,2,77297,Parle Rusk Real Elaichi Premium Rusk 1 Kg,FMCGF,KVI
FMCGNF,CG77297,CG,3,77297,Parle Rusk Real Elaichi Premium Rusk 1 Kg,FMCGF,KVI
FMCGNF,WB4690,WB,2,4690,Pepsi Pet Bottle 2.25 Ltr,FMCGF,KVI
FMCGNF,JH4690,JH,1,4690,Pepsi Pet Bottle 2.25 Ltr,FMCGF,KVI
FMCGNF,CG4690,CG,3,4690,Pepsi Pet Bottle 2.25 Ltr,FMCGF,KVI
FMCGNF,WB15993,WB,2,15993,Prabhuji Aloo Bhujiya Total Masti 400g,FMCGF,KVI
FMCGNF,WB4670,WB,2,4670,Prabhuji Elaichi Soan Papdi 400 g,FMCGF,KVI
FMCGNF,WB3169,WB,2,3169,Prabhuji Haldirams Khatta Meetha 400g,FMCGF,KVI
FMCGNF,WB15806,WB,2,15806,Prabhuji Haldirams Tok Jhal Misti 400g,FMCGF,KVI
FMCGNF,JH46951,JH,1,46951,Pramod Brand Bihari Zaika 400g,FMCGF,KVI
FMCGNF,JH13146,JH,1,13146,Pramod Jhal Mix Spicy & Tasty 400g,FMCGF,KVI
FMCGNF,JH2598,JH,1,2598,Quaker Wholegrain Oats 400g,FMCGF,KVI
FMCGNF,WB2598,WB,2,2598,Quaker Wholegrain Oats 400g,FMCGF,KVI
FMCGNF,CG2598,CG,3,2598,Quaker Wholegrain Oats 400g,FMCGF,KVI
FMCGNF,JH4934,JH,1,4934,Real Fruit Juice Pomegranate 1 Ltr,FMCGF,KVI
FMCGNF,JH68913,JH,1,68913,Real Masala Pomegranate Juice | 1 Ltr | Pack of 1,FMCGF,KVI
FMCGNF,WB68913,WB,2,68913,Real Masala Pomegranate Juice | 1 Ltr | Pack of 1,FMCGF,KVI
FMCGNF,JH4939,JH,1,4939,Real Mixed Fruit Power 1 Ltr,FMCGF,KVI
FMCGNF,WB4939,WB,2,4939,Real Mixed Fruit Power 1 Ltr,FMCGF,KVI
FMCGNF,JH11519,JH,1,11519,Red Bull Energy Drink 250ml,FMCGF,KVI
FMCGNF,CG11326,CG,3,11326,Red Label Natural Care | 250g | Pack of 1,FMCGF,KVI
FMCGNF,JH68010,JH,1,68010,Royal Chow Noodles | 500g | Pack of 1,FMCGF,KVI
FMCGNF,JH2599,JH,1,2599,Saffola Masala Oats Classic 500g,FMCGF,KVI
FMCGNF,CG2599,CG,3,2599,Saffola Masala Oats Classic 500g,FMCGF,KVI
FMCGNF,WB2599,WB,2,2599,Saffola Masala Oats Classic 500g,FMCGF,KVI
FMCGNF,JH2604,JH,1,2604,Saffola Oats Delicious Creamy Oats 100% Natural High Protein & Fibre Healthy Cereal 500g,FMCGF,KVI
FMCGNF,JH2601,JH,1,2601,Saffola Oats Natural 1 Kg + Saffola Oats 300g Free,FMCGF,KVI
FMCGNF,WB2601,WB,2,2601,Saffola Oats Natural 1 Kg + Saffola Oats 300g Free,FMCGF,KVI
FMCGNF,CG2601,CG,3,2601,Saffola Oats Natural 1 Kg + Saffola Oats 300g Free,FMCGF,KVI
FMCGNF,WB96418,WB,2,96418,Shree Ram Bikaneri Bhujia | 1 Kg | Pack of 1,FMCGF,KVI
FMCGNF,CG96418,CG,3,96418,Shree Ram Bikaneri Bhujia | 1 Kg | Pack of 1,FMCGF,KVI
FMCGNF,WB2921,WB,2,2921,Shree Ram Bikaneri Moong Dal Namkeen 200g,FMCGF,KVI
FMCGNF,WB4663,WB,2,4663,Shree Ram Bikaneri Sev Bhujia 400g,FMCGF,KVI
FMCGNF,WB3198,WB,2,3198,Shree Ram Mixture 400g,FMCGF,KVI
FMCGNF,WB3200,WB,2,3200,Shree Ram Navrattan 400g,FMCGF,KVI
FMCGNF,JH27238,JH,1,27238,Shree Ram Papad 200g,FMCGF,KVI
FMCGNF,WB27238,WB,2,27238,Shree Ram Papad 200g,FMCGF,KVI
FMCGNF,CG27238,CG,3,27238,Shree Ram Papad 200g,FMCGF,KVI
FMCGNF,JH3202,JH,1,3202,Shree Ram Papad 360g,FMCGF,KVI
FMCGNF,WB3202,WB,2,3202,Shree Ram Papad 360g,FMCGF,KVI
FMCGNF,WB69206,WB,2,69206,Slice Thickest Mango Drink 1.75 Ltr,FMCGF,KVI
FMCGNF,CG69206,CG,3,69206,Slice Thickest Mango Drink 1.75 Ltr,FMCGF,KVI
FMCGNF,JH79079,JH,1,79079,Storia 100% Tender Coconut Water | 1 Ltr | Pack of 1,FMCGF,KVI
FMCGNF,WB79079,WB,2,79079,Storia 100% Tender Coconut Water | 1 Ltr | Pack of 1,FMCGF,KVI
FMCGNF,CG97160,CG,3,97160,Sunder Garlic Mixture | 700g | Pack of 1,FMCGF,KVI
FMCGNF,CG100491,CG,3,100491,Sunder Suji Rusk 1Kg,FMCGF,KVI
FMCGNF,CG94353,CG,3,94353,Sunder Surati Mixture 700 g,FMCGF,KVI
FMCGNF,WB3069,WB,2,3069,Sundrop Peanut Butter Regular Creamy Jar 924g,FMCGF,KVI
FMCGNF,WB95907,WB,2,95907,Sundrop Peanut Butter With Honey Crunchy 300g,FMCGF,KVI
FMCGNF,JH28755,JH,1,28755,Sunfeast Dark Fantasy Yumfills Pie 242g,FMCGF,KVI
FMCGNF,WB28755,WB,2,28755,Sunfeast Dark Fantasy Yumfills Pie 242g,FMCGF,KVI
FMCGNF,CG28755,CG,3,28755,Sunfeast Dark Fantasy Yumfills Pie 242g,FMCGF,KVI
FMCGNF,JH34756,JH,1,34756,Sunfeast Yippee Magic Masala | 544g-560g | Pack of 1,FMCGF,KVI
FMCGNF,WB34756,WB,2,34756,Sunfeast Yippee Magic Masala | 544g-560g | Pack of 1,FMCGF,KVI
FMCGNF,CG34756,CG,3,34756,Sunfeast Yippee Magic Masala | 544g-560g | Pack of 1,FMCGF,KVI
FMCGNF,WB12833,WB,2,12833,Tata Tea Agni 1Kg,FMCGF,KVI
FMCGNF,JH12833,JH,1,12833,Tata Tea Agni 1Kg,FMCGF,KVI
FMCGNF,CG12833,CG,3,12833,Tata Tea Agni 1Kg,FMCGF,KVI
FMCGNF,WB2491,WB,2,2491,Tata Tea Agni 250g,FMCGF,KVI
FMCGNF,CG2492,CG,3,2492,Tata Tea Agni 500g,FMCGF,KVI
FMCGNF,WB2492,WB,2,2492,Tata Tea Agni 500g,FMCGF,KVI
FMCGNF,JH2492,JH,1,2492,Tata Tea Agni 500g,FMCGF,KVI
FMCGNF,JH2499,JH,1,2499,Tata Tea Agni Leaf 250g,FMCGF,KVI
FMCGNF,JH2494,JH,1,2494,Tata Tea Elaichi Chai 250g,FMCGF,KVI
FMCGNF,CG2494,CG,3,2494,Tata Tea Elaichi Chai 250g,FMCGF,KVI
FMCGNF,WB2494,WB,2,2494,Tata Tea Elaichi Chai 250g,FMCGF,KVI
FMCGNF,JH2495,JH,1,2495,Tata Tea Gold 250g,FMCGF,KVI
FMCGNF,WB2495,WB,2,2495,Tata Tea Gold 250g,FMCGF,KVI
FMCGNF,JH2496,JH,1,2496,Tata Tea Gold 500g,FMCGF,KVI
FMCGNF,WB2496,WB,2,2496,Tata Tea Gold 500g,FMCGF,KVI
FMCGNF,CG2496,CG,3,2496,Tata Tea Gold 500g,FMCGF,KVI
FMCGNF,JH2501,JH,1,2501,Tata Tea Premium Tea 500g Pouch,FMCGF,KVI
FMCGNF,JH76403,JH,1,76403,Unibic Cashew Badam Cookies 450g,FMCGF,KVI
FMCGNF,CG76403,CG,3,76403,Unibic Cashew Badam Cookies 450g,FMCGF,KVI
FMCGNF,WB11986,WB,2,11986,Unibic Choco Chip Cookies | 135g | Pack of 1,FMCGF,KVI
FMCGNF,JH71616,JH,1,71616,Unibic Delight Choco Chip Cookies | 450g | Pack of 1,FMCGF,KVI
FMCGNF,CG71616,CG,3,71616,Unibic Delight Choco Chip Cookies | 450g | Pack of 1,FMCGF,KVI
FMCGNF,JH71617,JH,1,71617,Unibic Delight Fruit & Nut Cookies | 450g | Pack of 1,FMCGF,KVI
FMCGNF,CG71617,CG,3,71617,Unibic Delight Fruit & Nut Cookies | 450g | Pack of 1,FMCGF,KVI
FMCGNF,WB11987,WB,2,11987,Unibic Fruit and Nut Cookies | 135g | Pack of 1,FMCGF,KVI
FMCGNF,CG67654,CG,3,67654,Wagh Bakri Premium Leaf Tea 250g,FMCGF,KVI
FMCGNF,WB95487,WB,2,95487,Wai Wai Ready To Eat Chicken Noodles Pack 6In1 | 390 g | Pack of 1,FMCGF,KVI
FMCGNF,JH95486,JH,1,95486,Wai Wai Ready To Eat Veg Noodles Pack 6IN1 | 390 g| Pack of 1,FMCGF,KVI
FMCGNF,WB95486,WB,2,95486,Wai Wai Ready To Eat Veg Noodles Pack 6IN1 | 390 g| Pack of 1,FMCGF,KVI
FMCGNF,CG95486,CG,3,95486,Wai Wai Ready To Eat Veg Noodles Pack 6IN1 | 390 g| Pack of 1,FMCGF,KVI
FMCGNF,WB97074,WB,2,97074,सनफीस्ट ग्लूकोज़ प्लस बिस्किट | 1 किग्रा | 1 पैक,FMCGF,KVI
