source,Key,State,Marketed By,Brand,Item Code,Item Name,System MRP,MRP by Vendor,GKM (TOT Margin),GRN Margin,April invoice Landing,April Offer %,April Offer Rs.,April Final Landing,Promo Type,Category,Sub Category,Leaf Category,Apr 26 invoice Landing,Apr 26 Offer %,Apr 26 Offer Rs.,Apr 26 Final Landing,Offer Link,On Pack Selling Price,KEY,STATE,MRP,% Offer,Rs.Offer,Promo Per Unit,FINAL OFFER VALUE,LATEST INWARD COST,OFF INVOICE ADJUSTED COST
STPLS,,,Tata consumer products,,29303,S&J_MASALA_PERIPERI_RS5,,,,,,,,,,,,,,,,,,,CG29303,CG,,,1,,1,,
STPLS,,,Tata consumer products,,13066,S&J_MASALA_PERIPERI_14S,,,,,,,,,,,,,,,,,,,CG13066,CG,,,1,,1,,
STPLS,,,Tata consumer products,,13554,Tata Garam Masala 100g,,,,,,,,,,,,,,,,,,,CG13554,CG,105,25.00%,,,26.25,75.6,49.35
STPLS,,,Tata consumer products,,2572,Tata Sampann Chicken Masala 100g,,,,,,,,,,,,,,,,,,,CG2572,CG,97,25.00%,,,24.25,69.836,45.586
STPLS,,,Tata consumer products,,2574,SPICESBLENDS_KITCHEN K _100G,,,,,,,,,,,,,,,,,,,CG2574,CG,,25.00%,,,,,
STPLS,,,Tata consumer products,,16816,Tata Sampann Chilli Powder 200g,,,,,,,,,,,,,,,,,,,CG16816,CG,,15.00%,,,,,
STPLS,,,Tata consumer products,,2579,Tata Sampann Turmeric Powder Masala 200g,,,,,,,,,,,,,,,,,,,CG2579,CG,95,15.00%,,,14.25,68.397,54.147
STPLS,,,Tata consumer products,,3324,SPICESPURES_CORIANDER_200G,,,,,,,,,,,,,,,,,,,CG3324,CG,,15.00%,,,,,
STPLS,,,Tata consumer products,,13086,Tata Sampann Toor Arhar Dal Unpolished 500g,,,,,,,,,,,,,,,,,,,CG13086,CG,123,6.00%,,,7.38,91.633,84.253
STPLS,,,Tata consumer products,,2654,Tata Sampann Toor Dal Unpolished Pouch 1 Kg,,,,,,,,,,,,,,,,,,,CG2654,CG,244,6.00%,,,14.64,181.776,167.136
STPLS,,,Tata consumer products,,13906,Tata Sampann Unpolished Chana Dal 500g,,,,,,,,,,,,,,,,,,,CG13906,CG,77,6.00%,,,4.62,57.362,52.742
STPLS,,,Tata consumer products,,29664,Tata Sampann Unpolished Green Moong Dal Whole 500g,,,,,,,,,,,,,,,,,,,CG29664,CG,,6.00%,,,,,
STPLS,,,Tata consumer products,,13057,Tata Sampann Unpolished Kabuli Chana 500g,,,,,,,,,,,,,,,,,,,CG13057,CG,,6.00%,,,,,
STPLS,,,Tata consumer products,,16621,Tata Sampann Unpolished Kala Chana 500g,,,,,,,,,,,,,,,,,,,CG16621,CG,,6.00%,,,,,
STPLS,,,Tata consumer products,,13905,Tata Sampann Unpolished Moong Dal 500g,,,,,,,,,,,,,,,,,,,CG13905,CG,,6.00%,,,,,
STPLS,,,Tata consumer products,,2653,PULSES_MOONG DAL_1KG,,,,,,,,,,,,,,,,,,,CG2653,CG,,6.00%,,,,,
STPLS,,,Tata consumer products,,2652,PULSES_MASOOR DAL_1KG,,,,,,,,,,,,,,,,,,,CG2652,CG,,6.00%,,,,,
STPLS,,,Indian Products,,104859,On1y Peri Peri Cheese Mix 130g,,,,,,,,,,,,,,,,,,,CG104859,CG,159,30.00%,,,47.7,111.3,63.6
STPLS,,,Indian Products,,104860,On1y Pop Corn Cheese Mix 130g,,,,,,,,,,,,,,,,,,,CG104860,CG,149,30.00%,,,44.7,104.297,59.597
STPLS,,,Indian Products,,104861,On1y Garlic Herb Cheese Mix 130g,,,,,,,,,,,,,,,,,,,CG104861,CG,149,30.00%,,,44.7,104.297,59.597
STPLS,,,Indian Products,,104862,On1y Kings Mix 5 in 1 200g (Pet),,,,,,,,,,,,,,,,,,,CG104862,CG,280,30.00%,,,84,196.004,112.004
STPLS,,,Indian Products,,97137,On1y Rajwadi Mixture 170g,,,,,,,,,,,,,,,,,,,CG97137,CG,199,25.00%,,,49.75,131.346,81.596
STPLS,,,Indian Products,,23501,On1y Oregano Herbs 10g,,,,,,,,,,,,,,,,,,,CG23501,CG,99,25.00%,,,24.75,69.3,44.55
STPLS,,,Indian Products,,16840,On1y Chilli Flakes 34g,,,,,,,,,,,,,,,,,,,CG16840,CG,99,20.00%,,,19.8,69.3,49.5
STPLS,,,Indian Products,,14440,On1y Pasta Seasoning 30g,,,,,,,,,,,,,,,,,,,CG14440,CG,99,20.00%,,,19.8,69.3,49.5
STPLS,,,Indian Products,,14483,On1y Pink Salt Powder 1 kg,,,,,,,,,,,,,,,,,,,CG14483,CG,119,20.00%,,,23.8,89.25,65.45
STPLS,,,Indian Products,,16767,On1y Mixed Herbs 14g,,,,,,,,,,,,,,,,,,,CG16767,CG,109,20.00%,,,21.8,76.293,54.493
STPLS,,,Indian Products,,97138,On1y Madrasi Saunf 150g,,,,,,,,,,,,,,,,,,,CG97138,CG,159,25.00%,,,39.75,104.937,65.187
STPLS,,,Indian Products,,97133,On1y Low Sodium Garam Masala 100g,,,,,,,,,,,,,,,,,,,CG97133,CG,149,25.00%,,,37.25,111.762,74.512
STPLS,,,Indian Products,,97134,On1y Low Sodium Fruit Chaat Masala 150g,,,,,,,,,,,,,,,,,,,CG97134,CG,149,25.00%,,,37.25,111.762,74.512
STPLS,,,Indian Products,,100645,ON1Y PIRI PIRI MIX 80G,,,,,,,,,,,,,,,,,,,CG100645,CG,119,20.00%,,,23.8,83.296,59.496
STPLS,,,Indian Products,,100622,ON1Y PINK SALT 500G,,,,,,,,,,,,,,,,,,,CG100622,CG,69,15.00%,,,10.35,66.75,56.4
STPLS,,,Sunrise Foods,,32957,Sunrise Garam Masala Powder 50g,,,,,,,,,,,,,,,,,,,CG32957,CG,,5.00%,,,,,
STPLS,,,Sunrise Foods,,2568,Sunrise Meat Masala Blended 50g,,,,,,,,,,,,,,,,,,,CG2568,CG,,5.00%,,,,,
STPLS,,,Sunrise Foods,,2569,Sunrise Biryani Masala 25g,,,,,,,,,,,,,,,,,,,CG2569,CG,,5.00%,,,,,
STPLS,,,Sunrise Foods,,2567,Sunrise Pure Chicken Curry Masala 50g,,,,,,,,,,,,,,,,,,,CG2567,CG,,5.00%,,,,,
STPLS,,,Sunrise Foods,,43115,Sunrise Shorshe Posto,,,,,,,,,,,,,,,,,,,CG43115,CG,,5.00%,,,,,
STPLS,,,Sunrise Foods,,30791,Sunrise Pure Sabji Masala 50g,,,,,,,,,,,,,,,,,,,CG30791,CG,,5.00%,,,,,
STPLS,,,Sunrise Foods,,68699,Sunrise Pure Aloo Dum Masala 50g,,,,,,,,,,,,,,,,,,,CG68699,CG,,5.00%,,,,,
STPLS,,,Sunrise Foods,,3041,Sunrise Pure Tadka Masala 50g,,,,,,,,,,,,,,,,,,,CG3041,CG,,5.00%,,,,,
STPLS,,,Sunrise Foods,,16429,Sunrise Pure Chana Masala 50g,,,,,,,,,,,,,,,,,,,CG16429,CG,,5.00%,,,,,
STPLS,,,Sunrise Foods,,28101,Sunrise Pure Chaat Masala 50g,,,,,,,,,,,,,,,,,,,CG28101,CG,,5.00%,,,,,
STPLS,,,Sunrise Foods,,17444,Sunrise Pure Masala Paneer Butter 50g,,,,,,,,,,,,,,,,,,,CG17444,CG,,5.00%,,,,,
STPLS,,,JK Spices & Food Products,,95822,JK ALOO DUM MASALA POWDER 50G,,,,,,,,,,,,,,,,,,,CG95822,CG,,15.00%,,,,,
STPLS,,,JK Spices & Food Products,,95823,JK BIRYANI MASALA POWDER 50G,,,,,,,,,,,,,,,,,,,CG95823,CG,,15.00%,,,,,
STPLS,,,JK Spices & Food Products,,95824,JK CHAT MASALA 100G,,,,,,,,,,,,,,,,,,,CG95824,CG,,15.00%,,,,,
STPLS,,,JK Spices & Food Products,,95825,JK CHHOLE MASALA 50G,,,,,,,,,,,,,,,,,,,CG95825,CG,,15.00%,,,,,
STPLS,,,JK Spices & Food Products,,95826,JK CURRY POWDER 50G,,,,,,,,,,,,,,,,,,,CG95826,CG,,15.00%,,,,,
STPLS,,,JK Spices & Food Products,,95837,JK DHANIYA POWDER POUCH 100G,,,,,,,,,,,,,,,,,,,CG95837,CG,,10.00%,,,,,
STPLS,,,JK Spices & Food Products,,95834,JK DRY MANGO POWDER 50G,,,,,,,,,,,,,,,,,,,CG95834,CG,,5.00%,,,,,
STPLS,,,JK Spices & Food Products,,95846,JK ELAICHI GREEN (SMALL) POUCH 25G,,,,,,,,,,,,,,,,,,,CG95846,CG,,3.00%,,,,,
STPLS,,,JK Spices & Food Products,,95840,JK HALDI POWDER POUCH 100G,,,,,,,,,,,,,,,,,,,CG95840,CG,,10.00%,,,,,
STPLS,,,JK Spices & Food Products,,95828,JK JEERA POWDER POUCH 100G,,,,,,,,,,,,,,,,,,,CG95828,CG,,10.00%,,,,,
STPLS,,,JK Spices & Food Products,,68662,JK JEERA WHOLE POUCH 100G,,,,,,,,,,,,,,,,,,,CG68662,CG,,12.00%,,,,,
STPLS,,,JK Spices & Food Products,,68663,JK JEERA WHOLE POUCH 50G,,,,,,,,,,,,,,,,,,,CG68663,CG,,12.00%,,,,,
STPLS,,,JK Spices & Food Products,,102025,JK KASHMIRI MIRCH POWDER 100G,,,,,,,,,,,,,,,,,,,CG102025,CG,,5.00%,,,,,
STPLS,,,JK Spices & Food Products,,102026,JK KASHMIRI MIRCH POWDER 50G,,,,,,,,,,,,,,,,,,,CG102026,CG,,5.00%,,,,,
STPLS,,,JK Spices & Food Products,,95829,JK KITCHEN KING MASALA POWDER 50G,,,,,,,,,,,,,,,,,,,CG95829,CG,,15.00%,,,,,
STPLS,,,Aniket Food Products,,951,Anik Ghee Tetra Pack 1 Ltr,,,,,,,,,,,,,,,,,,,WB951,WB,775,,15,,15,695.562,680.562
STPLS,,,Aniket Food Products,,952,Anik Ghee 500ml,,,,,,,,,,,,,,,,,,,WB952,WB,396,,7,,7,355.415,348.415
STPLS,,,Aniket Food Products,,11648,Anik Ghee 200ml,,,,,,,,,,,,,,,,,,,WB11648,WB,153,,3,,3,137.319,134.319
STPLS,,,Bambino Agro Industries,,13297,Bambino Dalia 400g,,,,,,,,,,,,,,,,,,,WB13297,WB,35,,1.4,1.4,1.4,27.3,25.9
STPLS,,,Bambino Agro Industries,,101722,Bambino Roasted Dalia 500G,,,,,,,,,,,,,,,,,,,WB101722,WB,55,,9,9,9,42.903,33.903
STPLS,,,Bambino Agro Industries,,68159,Bambino Ginger Garlic Paste 200g,,,,,,,,,,,,,,,,,,,WB68159,WB,65,,26,26,26,51.996,25.996
STPLS,,,Biswa Bangla Marketing Corporation Ltd,,102686,Biswa Bangla Premium Gobindo Bhog Rice 400g,,,,,,,,,,,,,,,,,,,WB102686,WB,219,,44,44,44,164.252,120.252
STPLS,,,Biswa Bangla Marketing Corporation Ltd,,102688,Biswa Bangla Tulaipunji Rice 400g,,,,,,,,,,,,,,,,,,,WB102688,WB,199,,50,50,50,149.247,99.247
STPLS,,,Biswa Bangla Marketing Corporation Ltd,,102687,Biswa Bangla Dheki Chata Rice 400g,,,,,,,,,,,,,,,,,,,WB102687,WB,209,,60,60,60,156.755,96.755
STPLS,,,DNV Food Products,,95289,DNV Jeera Powder 100 g,,,,,,,,,,,,,,,,,,,WB95289,WB,84,30.00%,,25.2,25.2,60.48,35.28
STPLS,,,DNV Food Products,,95264,DNV Whole Jeera 100 g,,,,,,,,,,,,,,,,,,,WB95264,WB,80,25.00%,,20,20,57.603,37.603
STPLS,,,DNV Food Products,,68020,DNV Poppy Seeds 50g Pouch,,,,,,,,,,,,,,,,,,,WB68020,WB,150,12.00%,,18,18,112.497,94.497
STPLS,,,DNV Food Products,,95271,DNV Black Pepper 50 g,,,,,,,,,,,,,,,,,,,WB95271,WB,88,12.00%,,10.56,10.56,66.003,55.443
STPLS,,,DNV Food Products,,95273,DNV Souff 100 g,,,,,,,,,,,,,,,,,,,WB95273,WB,62,15.00%,,9.3,9.3,44.636,35.336
STPLS,,,DNV Food Products,,95277,DNV Cardamon 50 g,,,,,,,,,,,,,,,,,,,WB95277,WB,350,20.00%,,70,70,252,182
STPLS,,,DNV Food Products,,95282,DNV Javitri 50 g,,,,,,,,,,,,,,,,,,,WB95282,WB,,10.00%,,28,,,
STPLS,,,DNV Food Products,,95272,DNV Panch Foran 100 g,,,,,,,,,,,,,,,,,,,WB95272,WB,58,20.00%,,11.6,11.6,41.759,30.159
STPLS,,,DNV Food Products,,95268,DNV Red Chilli Powder 100 g,,,,,,,,,,,,,,,,,,,WB95268,WB,58,12.00%,,6.96,6.96,41.759,34.799
STPLS,,,DNV Food Products,,95274,DNV Hing 50 g,,,,,,,,,,,,,,,,,,,WB95274,WB,,12.00%,,11.4,,,
STPLS,,,DNV Food Products,,95278,DNV Clove 50 g,,,,,,,,,,,,,,,,,,,WB95278,WB,95,12.00%,,11.4,11.4,68.397,56.997
STPLS,,,DNV Food Products,,95293,DNV Dry Red Chilli Whole 100 g,,,,,,,,,,,,,,,,,,,WB95293,WB,70,12.00%,,7.2,8.4,50.4,42
STPLS,,,DNV Food Products,,95281,DNV Garam Masala 50 g,,,,,,,,,,,,,,,,,,,WB95281,WB,110,15.00%,,16.5,16.5,79.202,62.702
STPLS,,,DNV Food Products,,95280,DNV Coriander Powder 100 g,,,,,,,,,,,,,,,,,,,WB95280,WB,38,15.00%,,5.7,5.7,27.363,21.663
STPLS,,,DNV Food Products,,95276,DNV Ajwain 100 g,,,,,,,,,,,,,,,,,,,WB95276,WB,60,12.00%,,7.2,7.2,43.197,35.997
STPLS,,,DNV Food Products,,79016,Dnv Jeera 50g,,,,,,,,,,,,,,,,,,,WB79016,WB,40,25.00%,,10,10,28.802,18.802
STPLS,,,DNV Food Products,,95275,DNV Sabudana 250 g,,,,,,,,,,,,,,,,,,,WB95275,WB,50,15.00%,,7.5,7.5,36.005,28.505
STPLS,,,DNV Food Products,,95292,DNV Kala Jeera 50 g,,,,,,,,,,,,,,,,,,,WB95292,WB,31,5.00%,,1.55,1.55,22.323,20.773
STPLS,,,DNV Food Products,,95269,DNV Red Mustard Seed 100 g,,,,,,,,,,,,,,,,,,,WB95269,WB,25,10.00%,,2.5,2.5,17.997,15.497
STPLS,,,DNV Food Products,,95279,DNV Dalchini 50 g,,,,,,,,,,,,,,,,,,,WB95279,WB,40,20.00%,,8,8,28.802,20.802
STPLS,,,DNV Food Products,,78797,DNV Turmeric Powder 100g,,,,,,,,,,,,,,,,,,,WB78797,WB,42,15.00%,,6.3,6.3,30.24,23.94
STPLS,,,DNV Food Products,,28934,Dnv Spices Red chilli Powder 50g,,,,,,,,,,,,,,,,,,,WB28934,WB,29,12.00%,,3.48,3.48,20.885,17.405
STPLS,,,DNV Food Products,,95284,DNV Tej Patta 50 g,,,,,,,,,,,,,,,,,,,WB95284,WB,22,10.00%,,2.2,2.2,15.845,13.645
STPLS,,,DNV Food Products,,95297,DNV Kasuri Methi 25 g,,,,,,,,,,,,,,,,,,,WB95297,WB,30,20.00%,,6,6,21.599,15.599
STPLS,,,DNV Food Products,,95283,DNV Methi 100 g,,,,,,,,,,,,,,,,,,,WB95283,WB,26,12.00%,,3.12,3.12,18.721,15.601
STPLS,,,DNV Food Products,,95263,DNV Yellow Mustard Seed 100 g,,,,,,,,,,,,,,,,,,,WB95263,WB,27,10.00%,,2.7,2.7,19.436,16.736
STPLS,,,DNV Food Products,,86207,Dnv Kalai Bori 100g,,,,,,,,,,,,,,,,,,,WB86207,WB,45,12.00%,,5.4,5.4,32.403,27.003
STPLS,,,DNV Food Products,,86208,Dnv Musur Bori 100g,,,,,,,,,,,,,,,,,,,WB86208,WB,40,12.00%,,4.8,4.8,28.802,24.002
STPLS,,,DNV Food Products,,95286,DNV Ginger Garlic Paste 100 g,,,,,,,,,,,,,,,,,,,WB95286,WB,23,30.00%,,6.9,6.9,16.558,9.658
STPLS,,,DNV Food Products,,101532,Garlic Paste 100g,,,,,,,,,,,,,,,,,,,WB101532,WB,25,30.00%,,6.9,7.5,18.749,11.249
STPLS,,,DNV Food Products,,101504,Ginger Paste 100g,,,,,,,,,,,,,,,,,,,WB101504,WB,23,25.00%,,5.75,5.75,17.252,11.502
STPLS,,,Bhadreswar Rice Mill,,95786,Lalbaba Superior Banskathi Rice 5 Kg,,,,,,,,,,,,,,,,,,,WB95786,WB,650,,6,6,6,429.996,423.996
STPLS,,,Bhadreswar Rice Mill,,95789,Lalbaba Superior Miniket Rice 10 Kg,,,,,,,,,,,,,,,,,,,WB95789,WB,945,,12,12,12,578.025,566.025
STPLS,,,Bhadreswar Rice Mill,,95794,Lalbaba Gobindo Bhog Rice 1 Kg,,,,,,,,,,,,,,,,,,,WB95794,WB,399,,10,10,10,218.001,208.001
STPLS,,,Bhadreswar Rice Mill,,95790,Lalbaba Superior Banskathi Rice 10 Kg,,,,,,,,,,,,,,,,,,,WB95790,WB,1155,,10,10,10,840.998,830.998
STPLS,,,Bhadreswar Rice Mill,,74191,Lalbaba Premium Miniket Rice | 26 Kgs | Pack of 1,,,,,,,,,,,,,,,,,,,WB74191,WB,1820,,13,13,13,1335.1,1322.1
STPLS,,,Bhadreswar Rice Mill,,,Lalbaba Bhadreswar Swarna Boiled Rice 26Kg,,,,,,,,,,,,,,,,,,,"WB1,04,362",WB,,,13,13,13,,
STPLS,,,Bhadreswar Rice Mill,,,Lalbaba Bhadreswar Ratna Rice 10Kg,,,,,,,,,,,,,,,,,,,"WB1,04,363",WB,,,12,12,12,,
STPLS,,,Bhadreswar Rice Mill,,,Lalbaba Jeerakathi Rice 5 Kg,,,,,,,,,,,,,,,,,,,"WB1,04,365",WB,,,6,6,6,,
STPLS,,,Bhadreswar Rice Mill,,,Lalbaba Bhadreswar Miniket Rice 26Kg,,,,,,,,,,,,,,,,,,,"WB1,04,364",WB,,,13,13,13,,
STPLS,,,Mehrotra Consumer Products Pvt. Ltd,,76735,Organic Peanuts 500g,,,,,,,,,,,,,,,,,,,WB76735,WB,185,4.60%,,,8.51,138.758,130.248
STPLS,,,Mehrotra Consumer Products Pvt. Ltd,,27270,Organic Brown Sugar 500g,,,,,,,,,,,,,,,,,,,WB27270,WB,90,9.00%,,,8.1,67.505,59.405
STPLS,,,Mehrotra Consumer Products Pvt. Ltd,,43034,Organic Moong Dal Yellow Split 500g,,,,,,,,,,,,,,,,,,,WB43034,WB,155,9.00%,,,13.95,116.252,102.302
STPLS,,,Mehrotra Consumer Products Pvt. Ltd,,77976,Organic Kala Chana 500g,,,,,,,,,,,,,,,,,,,WB77976,WB,120,9.00%,,,10.8,90.006,79.206
STPLS,,,Mehrotra Consumer Products Pvt. Ltd,,70384,Organic Arhar (Tur) Dal 500g,,,,,,,,,,,,,,,,,,,WB70384,WB,135,3.95%,,,5.3325,101.241,95.9085
STPLS,,,Mehrotra Consumer Products Pvt. Ltd,,78693,Organic Arhar (Tur) Dal 1kg,,,,,,,,,,,,,,,,,,,WB78693,WB,365,6.56%,,,23.944,273.745,249.801
STPLS,,,Mehrotra Consumer Products Pvt. Ltd,,81654,Organic Mustard Oil 1litre,,,,,,,,,,,,,,,,,,,WB81654,WB,349,12.21%,,,42.6129,261.755,219.1421
STPLS,,,Mehrotra Consumer Products Pvt. Ltd,,71025,Organic Whole Wheat Flour (Chakki Atta) 5kg,,,,,,,,,,,,,,,,,,,WB71025,WB,399,9.06%,,,36.1494,299.26,263.1106
STPLS,,,Mehrotra Consumer Products Pvt. Ltd,,70388,Organic Mix Dal 500g,,,,,,,,,,,,,,,,,,,WB70388,WB,175,12.00%,,,21,131.25,110.25
STPLS,,,Mehrotra Consumer Products Pvt. Ltd,,70602,Organic Jaggery Powder 500g,,,,,,,,,,,,,,,,,,,WB70602,WB,90,12.00%,,,10.8,67.505,56.705
STPLS,,,Mehrotra Consumer Products Pvt. Ltd,,70525,Organic Black Pepper Whole 100g,,,,,,,,,,,,,,,,,,,WB70525,WB,235,12.00%,,,28.2,176.253,148.053
STPLS,,,Mehrotra Consumer Products Pvt. Ltd,,27334,Organic Sonamasuri Brown Rice 1kg,,,,,,,,,,,,,,,,,,,WB27334,WB,130,12.00%,,,15.6,97.503,81.903
STPLS,,,Mehrotra Consumer Products Pvt. Ltd,,28709,Organic Ragi Flour 500g,,,,,,,,,,,,,,,,,,,WB28709,WB,95,12.00%,,,11.4,71.253,59.853
STPLS,,,Mehrotra Consumer Products Pvt. Ltd,,27223,Organic Jowar Flour 500g,,,,,,,,,,,,,,,,,,,WB27223,WB,80,12.00%,,,9.6,59.997,50.397
STPLS,,,Mehrotra Consumer Products Pvt. Ltd,,70328,Organic Bajra Flour 500g,,,,,,,,,,,,,,,,,,,WB70328,WB,75,12.00%,,,9,56.248,47.248
STPLS,,,Mehrotra Consumer Products Pvt. Ltd,,70387,Organic Kabuli Chana 500g,,,,,,,,,,,,,,,,,,,WB70387,WB,199,12.00%,,,23.88,149.247,125.367
STPLS,,,Mehrotra Consumer Products Pvt. Ltd,,80142,Organic Cumin Whole 100g,,,,,,,,,,,,,,,,,,,WB80142,WB,85,12.00%,,,10.2,63.746,53.546
STPLS,,,Mehrotra Consumer Products Pvt. Ltd,,70593,Organic Poha 500g,,,,,,,,,,,,,,,,,,,WB70593,WB,89,12.00%,,,10.68,66.749,56.069
STPLS,,,Mehrotra Consumer Products Pvt. Ltd,,70329,Organic Multigrain Flour 1kg,,,,,,,,,,,,,,,,,,,WB70329,WB,,12.00%,,,,,
STPLS,,,Mehrotra Consumer Products Pvt. Ltd,,70603,Organic Sugar 500g,,,,,,,,,,,,,,,,,,,WB70603,WB,85,12.00%,,,10.2,63.756,53.556
STPLS,,,Mehrotra Consumer Products Pvt. Ltd,,70383,Organic Masoor Malka Whole 500g,,,,,,,,,,,,,,,,,,,WB70383,WB,145,12.00%,,,17.4,108.748,91.348
STPLS,,,Mehrotra Consumer Products Pvt. Ltd,,101747,Natural Tattva A2 Cow Ghee 500 Ml(450G),,,,,,,,,,,,,,,,,,,WB101747,WB,1099,12.00%,,,131.88,824.242,692.362
STPLS,,,Mehrotra Consumer Products Pvt. Ltd,,43036,Organic Rajma Chitra 500g,,,,,,,,,,,,,,,,,,,WB43036,WB,235,12.00%,,,28.2,176.243,148.043
STPLS,,,Mehrotra Consumer Products Pvt. Ltd,,70385,Organic Chana Dal 500g,,,,,,,,,,,,,,,,,,,WB70385,WB,120,12.00%,,,14.4,89.995,75.595
STPLS,,,Mehrotra Consumer Products Pvt. Ltd,,27447,Organic Quinoa 500g,,,,,,,,,,,,,,,,,,,WB27447,WB,290,12.00%,,,34.8,217.497,182.697
STPLS,,,Mehrotra Consumer Products Pvt. Ltd,,71094,Organic Foxtail Millet 500g,,,,,,,,,,,,,,,,,,,WB71094,WB,185,12.00%,,,22.2,138.747,116.547
STPLS,,,Mehrotra Consumer Products Pvt. Ltd,,70389,Organic Suji 500g,,,,,,,,,,,,,,,,,,,WB70389,WB,,12.00%,,,,,
STPLS,,,Mehrotra Consumer Products Pvt. Ltd,,80718,Organic Cinnamon 50g,,,,,,,,,,,,,,,,,,,WB80718,WB,75,12.00%,,,9,56.248,47.248
STPLS,,,Mehrotra Consumer Products Pvt. Ltd,,80141,Organic Black Mustard 100g,,,,,,,,,,,,,,,,,,,WB80141,WB,30,12.00%,,,3.6,22.502,18.902
STPLS,,,Mehrotra Consumer Products Pvt. Ltd,,91392,Organic Sonamasuri Raw Rice (white) 1kg,,,,,,,,,,,,,,,,,,,WB91392,WB,130,12.00%,,,15.6,97.503,81.903
STPLS,,,Mehrotra Consumer Products Pvt. Ltd,,43033,NATURAL TATTVA Black Salt 500g,,,,,,,,,,,,,,,,,,,WB43033,WB,65,12.00%,,,7.8,48.75,40.95
STPLS,,,Mehrotra Consumer Products Pvt. Ltd,,81653,Organic Sunflower Oil 1litre,,,,,,,,,,,,,,,,,,,WB81653,WB,599,12.00%,,,71.88,449.264,377.384
STPLS,,,Mehrotra Consumer Products Pvt. Ltd,,77983,Organic Rice Flour 500g,,,,,,,,,,,,,,,,,,,WB77983,WB,70,12.00%,,,8.4,52.5,44.1
STPLS,,,Mehrotra Consumer Products Pvt. Ltd,,70566,Organic Groundnut Oil 1litre,,,,,,,,,,,,,,,,,,,WB70566,WB,515,12.00%,,,61.8,386.253,324.453
STPLS,,,Mehrotra Consumer Products Pvt. Ltd,,77977,Organic Maize Flour (Makka Atta) 500g,,,,,,,,,,,,,,,,,,,WB77977,WB,,12.00%,,,,,
STPLS,,,Mehrotra Consumer Products Pvt. Ltd,,70567,Organic Sesame Oil 1litre,,,,,,,,,,,,,,,,,,,WB70567,WB,749,12.00%,,,89.88,561.75,471.87
STPLS,,,Ruchi Soya Industries,,8337,Nutrela Soya Mini Chunk 200g,,,,,,,,,,,,,,,,,,,WB8337,WB,47,5.00%,,2.35,2.35,39.01,36.66
STPLS,,,Ruchi Soya Industries,,3246,Nutrela Soya Chunks 200g,,,,,,,,,,,,,,,,,,,WB3246,WB,47,5.00%,,2.35,2.35,39.01,36.66
STPLS,,,Pravin Masalewale,,11332,Suhana Mutter Paneer Mix 50g,,,,,,,,,,,,,,,,,,,WB11332,WB,45,7.00%,,,3.15,33.747,30.597
STPLS,,,Pravin Masalewale,,13263,Suhana Shahi Paneer Mix 50g,,,,,,,,,,,,,,,,,,,WB13263,WB,45,7.00%,,,3.15,33.747,30.597
STPLS,,,Pravin Masalewale,,13262,Suhana Veg Biryani Mix 50g,,,,,,,,,,,,,,,,,,,WB13262,WB,45,7.00%,,,3.15,33.747,30.597
STPLS,,,Pravin Masalewale,,67581,Suhana Chicken Tandoori Mix 100g,,,,,,,,,,,,,,,,,,,WB67581,WB,,7.00%,,,,,
STPLS,,,Pravin Masalewale,,3316,Suhana Butter Chicken Mix 50g,,,,,,,,,,,,,,,,,,,WB3316,WB,45,7.00%,,,3.15,33.747,30.597
STPLS,,,Pravin Masalewale,,2566,Suhana Chicken Biryani Mix 50g,,,,,,,,,,,,,,,,,,,WB2566,WB,45,7.00%,,,3.15,33.747,30.597
STPLS,,,Pravin Masalewale,,3317,Suhana Chicken Gravy Mix 80g,,,,,,,,,,,,,,,,,,,WB3317,WB,50,7.00%,,,3.5,37.495,33.995
STPLS,,,Pravin Masalewale,,11330,Suhana Mutton Gravy Mix 80g,,,,,,,,,,,,,,,,,,,WB11330,WB,50,7.00%,,,3.5,37.495,33.995
STPLS,,,Pravin Masalewale,,11329,Suhana Mutton Briyani Mix 50g,,,,,,,,,,,,,,,,,,,WB11329,WB,,7.00%,,,,,
STPLS,,,Pravin Masalewale,,69672,Suhana Rajma Masala Spice Mix 50g,,,,,,,,,,,,,,,,,,,WB69672,WB,,7.00%,,,,,
STPLS,,,Pravin Masalewale,,3318,Suhana Dal Makhani Mix 50g,,,,,,,,,,,,,,,,,,,WB3318,WB,,7.00%,,,,,
STPLS,,,Pravin Masalewale,,3319,Suhana Paneer Butter Masala Mix 50g,,,,,,,,,,,,,,,,,,,WB3319,WB,45,7.00%,,,3.15,33.747,30.597
STPLS,,,Agro Tech Foods,,14690,SUNDROP HEART OIL 1 LTR,,,,,,,,,,,,,,,,,,,WB14690,WB,225,,5,5,5,208.331,203.331
STPLS,,,Agro Tech Foods,,2696,SUNDROP SUPERLITE ADV RFND SF OIL 1 LTR,,,,,,,,,,,,,,,,,,,WB2696,WB,255,,5,5,5,236.114,231.114
STPLS,,,Agro Tech Foods,,18420,Sundrop Superlite Advanced Oil Sunflower 3 Ltr,,,,,,,,,,,,,,,,,,,WB18420,WB,639,,20,20,20,591.665,571.665
STPLS,,,Adret Retail Pvt Ltd,,104080,Kapiva A2 Desi Ghee | 500ml | Pack of 1,,,,,,,,,,,,,,,,,,,WB104080,WB,1405,30.00%,,,421.5,1011.601,590.101
