source,Key,State,Marketed By,Brand,Item Code,Item Name,System MRP,MRP by Vendor,GKM (TOT Margin),GRN Margin,April invoice Landing,April Offer %,April Offer Rs.,April Final Landing,Promo Type,Category,Sub Category,Leaf Category,Apr 26 invoice Landing,Apr 26 Offer %,Apr 26 Offer Rs.,Apr 26 Final Landing,Offer Link,On Pack Selling Price,KEY,STATE,item_code,item_name,master_category,category,sub_category,tez_store_id,store_name,city,state,business_type,offer_creation_date,offer_id,group_id,campaign_name,title,offer_code,display_name,type,channel,offer_start,offer_end,offer_amountreward,offer_percentagereward,MRP,OFFER VALUE,FINAL SP WITH OFFER
FMCGNF,WB67107,WB,HUL,Vim,67107,Vim Extra Anti Bac With Neem Dishwash Bar | (4 x 190g )+ 190g Free | Pack of 1,125,,7.40%,,,,,,On Invoice,Cleaning & Household Needs,Dish Washing,Dishwash Bars,0,,5,-5,https://drive.google.com/drive/folders/19aMx4p-I4TWkMJL7fK4fjic7IeB2FeHK?usp=sharing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGNF,CG79309,CG,HUL,Vim,79309,Vim Extra Anti Smell Pudina Dishwash Bar 190g 5N,125,,7.41%,,,,,,On Invoice,Cleaning & Household Needs,Dish Washing,Dishwash Bars,0,,5,-5,https://drive.google.com/drive/folders/19aMx4p-I4TWkMJL7fK4fjic7IeB2FeHK?usp=sharing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGNF,JH79309,JH,HUL,Vim,79309,Vim Extra Anti Smell Pudina Dishwash Bar 190g 5N,125,,7.40%,,,,,,On Invoice,Cleaning & Household Needs,Dish Washing,Dishwash Bars,0,,5,-5,https://drive.google.com/drive/folders/19aMx4p-I4TWkMJL7fK4fjic7IeB2FeHK?usp=sharing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGNF,WB79309,WB,HUL,Vim,79309,Vim Extra Anti Smell Pudina Dishwash Bar 190g 5N,125,,7.40%,,,,,,On Invoice,Cleaning & Household Needs,Dish Washing,Dishwash Bars,0,,5,-5,https://drive.google.com/drive/folders/19aMx4p-I4TWkMJL7fK4fjic7IeB2FeHK?usp=sharing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGNF,JH34720,JH,HUL,Ponds,34720,Ponds White Beauty SPF 30 Fairness BB Cream 18g,120,,7.04%,,,,,,On Invoice,Personal Care,Face & Skin Care,"Body Oil, Lotion & Moisturizer",0,,24,-24,https://drive.google.com/drive/folders/19aMx4p-I4TWkMJL7fK4fjic7IeB2FeHK?usp=sharing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGNF,CG87576,CG,HUL,Pond's,87576,Pond's Bright Beauty Serum Cream | 24 g | Pack of 1,115,,12.28%,,,,,,On Invoice,Personal Care,Face & Skin Care,"Body Oil, Lotion & Moisturizer",0,,12,-12,https://drive.google.com/drive/folders/19aMx4p-I4TWkMJL7fK4fjic7IeB2FeHK?usp=sharing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGNF,JH87576,JH,HUL,Pond's,87576,Pond's Bright Beauty Serum Cream | 24 g | Pack of 1,115,,9.09%,,,,,,On Invoice,Personal Care,Face & Skin Care,"Body Oil, Lotion & Moisturizer",0,,12,-12,https://drive.google.com/drive/folders/19aMx4p-I4TWkMJL7fK4fjic7IeB2FeHK?usp=sharing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGNF,WB87576,WB,HUL,Pond's,87576,Pond's Bright Beauty Serum Cream | 24 g | Pack of 1,105,,12.28%,,,,,,On Invoice,Personal Care,Hair Care,Shampoo,0,,12,-12,https://drive.google.com/drive/folders/19aMx4p-I4TWkMJL7fK4fjic7IeB2FeHK?usp=sharing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGNF,CG30499,CG,HUL,Domex,30499,Domex Fresh Guard Ocean Fresh 475ml,102,,10.72%,,,,,,On Invoice,Cleaning & Household Needs,Disinfectant & Cleaners,Toilet Cleaner,0,,5,-5,https://drive.google.com/drive/folders/19aMx4p-I4TWkMJL7fK4fjic7IeB2FeHK?usp=sharing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGNF,CG14375,CG,HUL,Domex,14375,Domex Lime Fresh Liquid Toilet Cleaner | 475ml | Pack of 1,102,,10.72%,,,,,,On Invoice,Cleaning & Household Needs,Disinfectant & Cleaners,Toilet Cleaner,0,,5,-5,https://drive.google.com/drive/folders/19aMx4p-I4TWkMJL7fK4fjic7IeB2FeHK?usp=sharing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGNF,CG93789,CG,HUL,Vim,93789,Vim Lemon Dishwash Bar 200g*4 N,86,,10.71%,,,,,,On Invoice,Cleaning & Household Needs,Dish Washing,Dishwash Bars,0,,5,-5,https://drive.google.com/drive/folders/19aMx4p-I4TWkMJL7fK4fjic7IeB2FeHK?usp=sharing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGNF,CG13133,CG,HUL,Ponds,13133,Ponds Vitamin Duo Sheet Mask Hydrating 1N,75,,12.28%,,,,,,On Invoice,Personal Care,Face & Skin Care,"Body Oil, Lotion & Moisturizer",0,,38,-38,https://drive.google.com/drive/folders/19aMx4p-I4TWkMJL7fK4fjic7IeB2FeHK?usp=sharing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGNF,JH13133,JH,HUL,Ponds,13133,Ponds Vitamin Duo Sheet Mask Hydrating 1N,75,,12.28%,,,,,,On Invoice,Personal Care,Face & Skin Care,"Body Oil, Lotion & Moisturizer",0,,38,-38,https://drive.google.com/drive/folders/19aMx4p-I4TWkMJL7fK4fjic7IeB2FeHK?usp=sharing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGNF,CG97159,CG,Jyothy Labs,Henko,97159,Henko Matic Top Load Detergent Powder Pouch 2 Kg,540,440,12.04%,,,,,,On Invoice,Cleaning & Household Needs,Laundry Care,Detergent Powder,387.024,8%,35,352.024,https://drive.google.com/drive/folders/1loaJyWj-dI05WydwKF4Vv1FO1I2_NkpE?usp=sharing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGNF,WB76442,WB,Jyothy Labs,More Light,76442,More Light Extra Power Detergent Powder 4 Kg,540,499,12.04%,,,,,,On Invoice,Cleaning & Household Needs,Laundry Care,Detergent Powder,438.9204,50%,249.5,189.4204,https://drive.google.com/drive/folders/1loaJyWj-dI05WydwKF4Vv1FO1I2_NkpE?usp=sharing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGNF,CG76442,CG,Jyothy Labs,More Light,76442,More Light Extra Power Detergent Powder 4 Kg,472,499,10.00%,,,,,,On Invoice,Cleaning & Household Needs,Laundry Care,Detergent Powder,449.1,50%,249.5,199.6,https://drive.google.com/drive/folders/1loaJyWj-dI05WydwKF4Vv1FO1I2_NkpE?usp=sharing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGNF,JH76442,JH,Jyothy Labs,More Light,76442,More Light Extra Power Detergent Powder 4 Kg,472,499,7.54%,,,,,,On Invoice,Cleaning & Household Needs,Laundry Care,Detergent Powder,461.3754,50%,249.5,211.8754,https://drive.google.com/drive/folders/1loaJyWj-dI05WydwKF4Vv1FO1I2_NkpE?usp=sharing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGNF,CG26571,CG,Jyothy Labs,Pril,26571,Pril Perfect Lime Grease Fighter Active 750ml,220,204,7.54%,,,,,,On Invoice,Cleaning & Household Needs,Dish Washing,Dishwash Liquid & Gel,188.6184,19%,39,149.6184,https://drive.google.com/drive/folders/1loaJyWj-dI05WydwKF4Vv1FO1I2_NkpE?usp=sharing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGNF,JH26571,JH,Jyothy Labs,Pril,26571,Pril Perfect Lime Grease Fighter Active 750ml,220,204,12.04%,,,,,,On Invoice,Cleaning & Household Needs,Dish Washing,Dishwash Liquid & Gel,179.4384,19%,39,140.4384,https://drive.google.com/drive/folders/1loaJyWj-dI05WydwKF4Vv1FO1I2_NkpE?usp=sharing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGNF,WB26571,WB,Jyothy Labs,Pril,26571,Pril Perfect Lime Grease Fighter Active 750ml,220,204,12.04%,,,,,,On Invoice,Cleaning & Household Needs,Dish Washing,Dishwash Liquid & Gel,179.4384,19%,39,140.4384,https://drive.google.com/drive/folders/1loaJyWj-dI05WydwKF4Vv1FO1I2_NkpE?usp=sharing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGNF,CG102197,CG,Jyothy Labs,Neem,102197,Neem Active Toothpaste | 150g + 150g | Pack of 1,200,230,13.65%,,,,,,On Invoice,Personal Care,Oral Care,Toothpaste & Tooth Powder,198.605,50%,115,83.605,https://drive.google.com/drive/folders/1loaJyWj-dI05WydwKF4Vv1FO1I2_NkpE?usp=sharing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGNF,CG89923,CG,Jyothy Labs,Margo,89923,Margo Neem Naturals Almond Oil & Rose Soap 500g B4G1 Free,165,180,7.54%,,,,,,On Invoice,Personal Care,Bath & Body Wash,Soaps,166.428,6%,10,156.428,https://drive.google.com/drive/folders/1loaJyWj-dI05WydwKF4Vv1FO1I2_NkpE?usp=sharing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGNF,CG89924,CG,Jyothy Labs,Margo,89924,Margo Neem Naturals Aloe Vera & Jasmine Soap 500g B4G1 Free,165,180,7.54%,,,,,,On Invoice,Personal Care,Bath & Body Wash,Soaps,166.428,6%,10,156.428,https://drive.google.com/drive/folders/1loaJyWj-dI05WydwKF4Vv1FO1I2_NkpE?usp=sharing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGNF,CG89805,CG,Jyothy Labs,Margo,89805,Margo Neem Naturals Honey & Lemon Soap 500g B4G1 Free,165,180,12.04%,,,,,,On Invoice,Personal Care,Bath & Body Wash,Soaps,158.328,6%,10,148.328,https://drive.google.com/drive/folders/1loaJyWj-dI05WydwKF4Vv1FO1I2_NkpE?usp=sharing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGNF,CG4144,CG,Jyothy Labs,Margo,4144,Margo Original Neem Vitamin E Moisturizing Soap| 500g | Buy 4 Get 1 Free,160,160,7.54%,,,,,,On Invoice,Personal Care,Bath & Body Wash,Soaps,147.936,6%,9,138.936,https://drive.google.com/drive/folders/1loaJyWj-dI05WydwKF4Vv1FO1I2_NkpE?usp=sharing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGNF,JH4144,JH,Jyothy Labs,Margo,4144,Margo Original Neem Vitamin E Moisturizing Soap| 500g | Buy 4 Get 1 Free,160,160,12.04%,,,,,,On Invoice,Personal Care,Bath & Body Wash,Soaps,140.736,6%,9,131.736,https://drive.google.com/drive/folders/1loaJyWj-dI05WydwKF4Vv1FO1I2_NkpE?usp=sharing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGNF,WB4144,WB,Jyothy Labs,Margo,4144,Margo Original Neem Vitamin E Moisturizing Soap| 500g | Buy 4 Get 1 Free,160,160,12.04%,,,,,,On Invoice,Personal Care,Bath & Body Wash,Soaps,140.736,6%,9,131.736,https://drive.google.com/drive/folders/1loaJyWj-dI05WydwKF4Vv1FO1I2_NkpE?usp=sharing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FMCGNF,JH89923,JH,Jyothy Labs,Margo,89923,Margo Neem Naturals Almond Oil & Rose Soap 500g B4G1 Free,146,180,12.04%,,,,,,On Invoice,Personal Care,Bath & Body Wash,Soaps,158.328,6%,10,148.328,https://drive.google.com/drive/folders/1loaJyWj-dI05WydwKF4Vv1FO1I2_NkpE?usp=sharing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
